ID,Player,Hero,Kills,Deaths,Assists,LastHits,GPM,XPM,Match,Side,Winner,ELO
7492,MiSeRY,lone_druid,2,3,17,270,668,529,2108681521,Radiant,RADIANT,13.13
7493,Eternal Envy,spectre,13,3,12,204,619,621,2108681521,Radiant,RADIANT,13.13
7494,w33,puck,8,3,14,146,500,417,2108681521,Radiant,RADIANT,13.13
7495,PieLieDie,witch_doctor,2,3,9,53,320,256,2108681521,Radiant,RADIANT,13.13
7496,Jay,sven,5,6,4,316,639,648,2108681521,Dire,RADIANT,-13.13
7497,ryOyr,dark_seer,1,6,12,184,397,398,2108681521,Dire,RADIANT,-13.13
7498,JessieVash,night_stalker,0,2,11,96,308,324,2108681521,Dire,RADIANT,-13.13
7499,Julz,disruptor,3,10,5,28,234,241,2108681521,Dire,RADIANT,-13.13
7500,Kuku,death_prophet,8,5,4,166,498,537,2108681521,Dire,RADIANT,-13.13
7501,kimoTnC,skywrath_mage,7,13,4,38,328,287,2108634176,Radiant,DIRE,-5.65
7502,...     6,juggernaut,5,5,7,292,593,698,2108634176,Radiant,DIRE,-5.65
7503,Abed,razor,1,6,4,142,346,343,2108634176,Radiant,DIRE,-5.65
7504,Xctn.Rr,shadow_shaman,4,13,6,38,307,298,2108634176,Radiant,DIRE,-5.65
7505,Levi 2,furion,1,12,7,138,355,306,2108634176,Radiant,DIRE,-5.65
7506,QO,obsidian_destroyer,22,3,11,177,702,616,2108634176,Dire,DIRE,5.65
7507,Febby,bounty_hunter,3,9,15,19,532,362,2108634176,Dire,DIRE,5.65
7508,FoREv,tidehunter,1,2,21,182,536,606,2108634176,Dire,DIRE,5.65
7509,MP,ember_spirit,15,2,10,305,794,909,2108634176,Dire,DIRE,5.65
7510,MVP DuBu,witch_doctor,6,3,13,34,381,388,2108634176,Dire,DIRE,5.65
7511,rOtK,faceless_void,0,6,2,132,305,301,2108582802,Radiant,DIRE,-71.39
7512,Maybe,puck,8,3,6,174,499,483,2108582802,Radiant,DIRE,-71.39
7513,DDC,vengefulspirit,1,5,6,31,198,230,2108582802,Radiant,DIRE,-71.39
7514,Sylar,terrorblade,2,5,2,307,583,435,2108582802,Radiant,DIRE,-71.39
7515,MMY,earth_spirit,3,4,11,33,232,188,2108582802,Radiant,DIRE,-71.39
7516,swindlemelonzz,beastmaster,3,2,11,193,471,509,2108582802,Dire,DIRE,71.39
7517,Limmp,sven,6,2,14,230,625,614,2108582802,Dire,DIRE,71.39
7518,Chessie 2,invoker,10,3,9,163,567,569,2108582802,Dire,DIRE,71.39
7519,Zfreek,mirana,4,3,9,60,342,339,2108582802,Dire,DIRE,71.39
7520,Handsken,tusk,0,4,12,20,260,321,2108582802,Dire,DIRE,71.39
7521,le,lina,11,4,9,178,344,375,2108580048,Radiant,DIRE,-49.72
7522,CapXiao2Lei,sand_king,2,5,12,148,276,385,2108580048,Radiant,DIRE,-49.72
7523,Hao,gyrocopter,7,3,13,668,706,555,2108580048,Radiant,DIRE,-49.72
7524,Mu,chaos_knight,5,5,13,344,502,558,2108580048,Radiant,DIRE,-49.72
7525,ChuaN,witch_doctor,6,5,11,74,270,310,2108580048,Radiant,DIRE,-49.72
7526,ppd,crystal_maiden,3,12,5,96,285,318,2108580048,Dire,DIRE,49.72
7527,Sumail,invoker,10,2,7,412,617,555,2108580048,Dire,DIRE,49.72
7528,Universe,lone_druid,5,4,11,387,617,569,2108580048,Dire,DIRE,49.72
7529,Fear,earthshaker,1,5,13,110,290,326,2108580048,Dire,DIRE,49.72
7530,Arteezy,sven,2,8,4,449,535,526,2108580048,Dire,DIRE,49.72
7531,Puppey,chen,6,0,10,134,513,396,2108548897,Radiant,RADIANT,15.27
7532,MiSeRY,lone_druid,2,0,9,159,585,554,2108548897,Radiant,RADIANT,15.27
7533,Eternal Envy,spectre,7,5,14,106,494,366,2108548897,Radiant,RADIANT,15.27
7534,w33,earth_spirit,12,1,9,82,550,518,2108548897,Radiant,RADIANT,15.27
7535,PieLieDie,rubick,2,1,13,45,375,402,2108548897,Radiant,RADIANT,15.27
7536,Jay,zuus,1,8,4,89,315,311,2108548897,Dire,RADIANT,-15.27
7537,ryOyr,slardar,1,6,3,93,293,322,2108548897,Dire,RADIANT,-15.27
7538,JessieVash,night_stalker,2,7,2,26,232,227,2108548897,Dire,RADIANT,-15.27
7539,Julz,disruptor,2,6,2,31,247,248,2108548897,Dire,RADIANT,-15.27
7540,Kuku,slark,1,3,3,148,372,381,2108548897,Dire,RADIANT,-15.27
7541,eyyou,dazzle,1,3,2,40,200,191,2108491827,Radiant,DIRE,-23.5
7542,Teehee,pugna,2,6,2,80,305,297,2108491827,Radiant,DIRE,-23.5
7543,CnS.poloismynam,chaos_knight,2,4,3,57,270,306,2108491827,Radiant,DIRE,-23.5
7544,SeobAby,visage,1,9,1,20,146,114,2108491827,Radiant,DIRE,-23.5
7545,Sam H,furion,0,5,4,68,258,208,2108491827,Radiant,DIRE,-23.5
7546,QO,obsidian_destroyer,9,2,10,94,579,529,2108491827,Dire,DIRE,23.5
7547,Febby,enchantress,3,2,11,49,352,287,2108491827,Dire,DIRE,23.5
7548,FoREv,faceless_void,6,0,12,99,535,529,2108491827,Dire,DIRE,23.5
7549,MP,ember_spirit,6,0,8,154,622,616,2108491827,Dire,DIRE,23.5
7550,MVP DuBu,witch_doctor,3,2,6,33,294,219,2108491827,Dire,DIRE,23.5
7551,rOtK,dark_seer,5,4,12,128,509,507,2108453277,Radiant,RADIANT,38.42
7552,Maybe,obsidian_destroyer,12,1,5,130,573,508,2108453277,Radiant,RADIANT,38.42
7553,Sylar,terrorblade,2,2,4,199,558,418,2108453277,Radiant,RADIANT,38.42
7554,DDC,witch_doctor,3,2,12,38,362,392,2108453277,Radiant,RADIANT,38.42
7555,MMY,earth_spirit,2,5,17,13,301,279,2108453277,Radiant,RADIANT,38.42
7556,swindlemelonzz,brewmaster,0,4,6,76,297,327,2108453277,Dire,RADIANT,-38.42
7557,Limmp,gyrocopter,1,9,6,113,358,357,2108453277,Dire,RADIANT,-38.42
7558,Chessie 2,invoker,8,2,3,110,492,514,2108453277,Dire,RADIANT,-38.42
7559,Zfreek,earthshaker,3,5,6,40,276,257,2108453277,Dire,RADIANT,-38.42
7560,Handsken,vengefulspirit,1,7,8,13,215,190,2108453277,Dire,RADIANT,-38.42
7561,fy,night_stalker,6,4,11,108,411,386,2108392454,Radiant,RADIANT,26.04
7562,Fenrir,vengefulspirit,4,7,9,65,338,296,2108392454,Radiant,RADIANT,26.04
7563,iceiceice,phoenix,3,7,13,94,437,458,2108392454,Radiant,RADIANT,26.04
7564,Super,dragon_knight,3,4,12,196,491,455,2108392454,Radiant,RADIANT,26.04
7565,BurNIng,gyrocopter,7,3,12,273,599,541,2108392454,Radiant,RADIANT,26.04
7566,Goblak,chen,3,4,5,100,265,195,2108392454,Dire,RADIANT,-26.04
7567,RAMZES666,ursa,8,4,7,188,468,440,2108392454,Dire,RADIANT,-26.04
7568,Iceberg,invoker,4,7,8,192,494,494,2108392454,Dire,RADIANT,-26.04
7569,ALWAYSWANNAFLY,silencer,5,6,7,65,272,237,2108392454,Dire,RADIANT,-26.04
7570,AfterLife,life_stealer,4,2,7,138,386,478,2108392454,Dire,RADIANT,-26.04
7571,Puppey,naga_siren,4,4,9,79,250,207,2108326859,Radiant,DIRE,-54.5
7572,MiSeRY,tidehunter,0,5,8,152,300,336,2108326859,Radiant,DIRE,-54.5
7573,Eternal Envy,ember_spirit,2,7,3,385,524,565,2108326859,Radiant,DIRE,-54.5
7574,w33,invoker,5,6,8,290,505,403,2108326859,Radiant,DIRE,-54.5
7575,PieLieDie,witch_doctor,5,8,7,29,231,226,2108326859,Radiant,DIRE,-54.5
7576,eLeVeN,batrider,4,5,14,189,400,469,2108326859,Dire,DIRE,54.5
7577,LaNm,lion,7,3,13,76,318,356,2108326859,Dire,DIRE,54.5
7578,FLFaN,slark,6,0,7,409,666,693,2108326859,Dire,DIRE,54.5
7579,old chicken,death_prophet,6,4,8,348,573,585,2108326859,Dire,DIRE,54.5
7580,kaka,night_stalker,7,7,12,113,336,364,2108326859,Dire,DIRE,54.5
7581,Jay,juggernaut,3,4,3,240,565,566,2108320103,Radiant,DIRE,-10.78
7582,ryOyr,doom_bringer,2,5,6,93,380,331,2108320103,Radiant,DIRE,-10.78
7583,JessieVash,tusk,0,7,7,31,208,208,2108320103,Radiant,DIRE,-10.78
7584,Julz,dazzle,1,7,5,31,204,227,2108320103,Radiant,DIRE,-10.78
7585,Kuku,queenofpain,6,7,4,111,424,425,2108320103,Radiant,DIRE,-10.78
7586,rOtK,dark_seer,1,5,12,121,430,397,2108320103,Dire,DIRE,10.78
7587,Maybe,lina,14,3,9,133,603,557,2108320103,Dire,DIRE,10.78
7588,DDC,night_stalker,5,2,17,71,435,476,2108320103,Dire,DIRE,10.78
7589,Sylar,terrorblade,4,0,11,257,743,591,2108320103,Dire,DIRE,10.78
7590,MMY,rubick,6,3,16,28,372,427,2108320103,Dire,DIRE,10.78
7591,Simbaaa,vengefulspirit,2,2,11,45,288,249,2108256895,Radiant,RADIANT,26.21
7592,Cr1t,earth_spirit,3,3,6,44,306,271,2108256895,Radiant,RADIANT,26.21
7593,Miracle 2,terrorblade,8,1,7,235,657,574,2108256895,Radiant,RADIANT,26.21
7594,MoonMeander,tusk,1,6,7,44,277,244,2108256895,Radiant,RADIANT,26.21
7595,N0tail,death_prophet,4,1,13,126,441,388,2108256895,Radiant,RADIANT,26.21
7596,Goblak,treant,1,3,3,68,263,246,2108256895,Dire,RADIANT,-26.21
7597,RAMZES666,juggernaut,5,4,3,187,468,486,2108256895,Dire,RADIANT,-26.21
7598,Iceberg,obsidian_destroyer,1,7,5,145,364,346,2108256895,Dire,RADIANT,-26.21
7599,ALWAYSWANNAFLY,oracle,5,2,2,43,286,251,2108256895,Dire,RADIANT,-26.21
7600,AfterLife,slardar,0,3,6,68,274,333,2108256895,Dire,RADIANT,-26.21
7601,fy,shadow_shaman,0,7,13,65,312,256,2108218114,Radiant,RADIANT,60.93
7602,Fenrir,spirit_breaker,5,6,10,21,273,243,2108218114,Radiant,RADIANT,60.93
7603,iceiceice,lone_druid,5,2,6,198,577,546,2108218114,Radiant,RADIANT,60.93
7604,Super,death_prophet,8,4,6,168,517,469,2108218114,Radiant,RADIANT,60.93
7605,BurNIng,vengefulspirit,4,5,12,122,416,360,2108218114,Radiant,RADIANT,60.93
7606,le,bounty_hunter,2,5,11,18,280,250,2108218114,Dire,RADIANT,-60.93
7607,Hao,spectre,4,6,12,197,425,469,2108218114,Dire,RADIANT,-60.93
7608,CapXiao2Lei,night_stalker,4,3,10,79,303,315,2108218114,Dire,RADIANT,-60.93
7609,ChuaN,lina,4,4,14,105,349,336,2108218114,Dire,RADIANT,-60.93
7610,Mu,zuus,9,4,12,134,402,385,2108218114,Dire,RADIANT,-60.93
7611,eLeVeN,batrider,8,5,10,189,369,440,2108173763,Radiant,DIRE,-63.41
7612,FLFaN,lycan,6,4,6,302,510,459,2108173763,Radiant,DIRE,-63.41
7613,LaNm,pugna,4,7,9,119,302,311,2108173763,Radiant,DIRE,-63.41
7614,old chicken,obsidian_destroyer,6,8,7,344,513,493,2108173763,Radiant,DIRE,-63.41
7615,kaka,vengefulspirit,0,9,15,64,208,262,2108173763,Radiant,DIRE,-63.41
7616,Puppey,earthshaker,4,6,13,96,303,315,2108173763,Dire,DIRE,63.41
7617,MiSeRY,lone_druid,5,4,18,307,575,514,2108173763,Dire,DIRE,63.41
7618,Eternal Envy,spectre,12,4,11,325,565,553,2108173763,Dire,DIRE,63.41
7619,w33,earth_spirit,9,5,18,89,376,471,2108173763,Dire,DIRE,63.41
7620,PieLieDie,oracle,2,5,9,25,215,254,2108173763,Dire,DIRE,63.41
7621,Jay,batrider,2,4,5,167,380,405,2108168598,Radiant,DIRE,-12.21
7622,ryOyr,beastmaster,3,6,4,127,337,280,2108168598,Radiant,DIRE,-12.21
7623,JessieVash,vengefulspirit,1,6,7,16,173,160,2108168598,Radiant,DIRE,-12.21
7624,Julz,shadow_shaman,1,4,6,63,236,214,2108168598,Radiant,DIRE,-12.21
7625,Kuku,obsidian_destroyer,2,7,2,170,407,337,2108168598,Radiant,DIRE,-12.21
7626,rOtK,faceless_void,0,4,8,123,370,431,2108168598,Dire,DIRE,12.21
7627,Maybe,invoker,15,0,3,232,713,650,2108168598,Dire,DIRE,12.21
7628,Sylar,slark,7,2,8,241,578,589,2108168598,Dire,DIRE,12.21
7629,DDC,night_stalker,1,1,19,78,359,416,2108168598,Dire,DIRE,12.21
7630,MMY,witch_doctor,4,3,13,78,335,318,2108168598,Dire,DIRE,12.21
7631,Simbaaa,vengefulspirit,3,5,15,88,397,386,2108139739,Radiant,RADIANT,34.6
7632,Cr1t,rubick,8,3,14,47,391,394,2108139739,Radiant,RADIANT,34.6
7633,Miracle 2,invoker,12,3,13,230,678,646,2108139739,Radiant,RADIANT,34.6
7634,MoonMeander,spirit_breaker,7,4,14,84,427,439,2108139739,Radiant,RADIANT,34.6
7635,N0tail,drow_ranger,2,4,16,189,537,470,2108139739,Radiant,RADIANT,34.6
7636,Goblak,treant,0,6,4,67,234,244,2108139739,Dire,RADIANT,-34.6
7637,RAMZES666,sven,4,5,7,249,476,502,2108139739,Dire,RADIANT,-34.6
7638,Iceberg,zuus,7,5,9,136,400,453,2108139739,Dire,RADIANT,-34.6
7639,ALWAYSWANNAFLY,bane,4,8,8,12,235,198,2108139739,Dire,RADIANT,-34.6
7640,AfterLife,obsidian_destroyer,3,8,6,141,367,384,2108139739,Dire,RADIANT,-34.6
7641,le,earthshaker,4,3,9,85,300,328,2108085999,Radiant,RADIANT,54.58
7642,CapXiao2Lei,dark_seer,0,3,9,198,358,385,2108085999,Radiant,RADIANT,54.58
7643,Hao,lycan,8,2,1,345,580,602,2108085999,Radiant,RADIANT,54.58
7644,Mu,nevermore,5,6,6,323,563,540,2108085999,Radiant,RADIANT,54.58
7645,ChuaN,disruptor,4,1,8,51,283,353,2108085999,Radiant,RADIANT,54.58
7646,fy,oracle,0,5,5,47,178,196,2108085999,Dire,RADIANT,-54.58
7647,Fenrir,earth_spirit,2,3,8,27,183,187,2108085999,Dire,RADIANT,-54.58
7648,iceiceice,batrider,1,4,13,172,333,357,2108085999,Dire,RADIANT,-54.58
7649,Super,death_prophet,6,4,8,304,502,496,2108085999,Dire,RADIANT,-54.58
7650,BurNIng,morphling,6,5,2,393,581,657,2108085999,Dire,RADIANT,-54.58
7651,eLeVeN,faceless_void,4,2,3,89,462,370,2108052578,Radiant,RADIANT,65.68
7652,LaNm,pugna,3,3,10,34,359,250,2108052578,Radiant,RADIANT,65.68
7653,FLFaN,terrorblade,3,0,3,205,677,520,2108052578,Radiant,RADIANT,65.68
7654,old chicken,viper,8,1,7,130,605,456,2108052578,Radiant,RADIANT,65.68
7655,kaka,vengefulspirit,1,3,16,9,327,267,2108052578,Radiant,RADIANT,65.68
7656,rOtK,dark_seer,0,6,2,99,301,282,2108052578,Dire,RADIANT,-65.68
7657,Maybe,invoker,6,4,1,104,454,368,2108052578,Dire,RADIANT,-65.68
7658,DDC,disruptor,0,3,6,23,197,203,2108052578,Dire,RADIANT,-65.68
7659,Sylar,antimage,1,1,1,180,468,463,2108052578,Dire,RADIANT,-65.68
7660,MMY,spirit_breaker,2,7,7,16,221,179,2108052578,Dire,RADIANT,-65.68
7661,Jay,invoker,2,4,3,161,439,376,2107988999,Radiant,DIRE,-19.68
7662,ryOyr,broodmother,1,2,0,193,422,462,2107988999,Radiant,DIRE,-19.68
7663,JessieVash,tusk,0,3,4,21,169,143,2107988999,Radiant,DIRE,-19.68
7664,Julz,chen,1,7,3,73,223,167,2107988999,Radiant,DIRE,-19.68
7665,Kuku,razor,1,5,0,124,322,309,2107988999,Radiant,DIRE,-19.68
7666,swindlemelonzz,faceless_void,5,1,7,261,700,692,2107988999,Dire,DIRE,19.68
7667,Limmp,gyrocopter,5,1,8,266,694,563,2107988999,Dire,DIRE,19.68
7668,Chessie 2,legion_commander,5,1,10,235,567,547,2107988999,Dire,DIRE,19.68
7669,Zfreek,mirana,4,0,11,100,407,377,2107988999,Dire,DIRE,19.68
7670,Handsken,vengefulspirit,2,3,9,40,312,265,2107988999,Dire,DIRE,19.68
7671,Simbaaa,oracle,4,3,6,62,256,252,2107983537,Radiant,RADIANT,63.15
7672,Cr1t,earth_spirit,5,2,12,69,317,396,2107983537,Radiant,RADIANT,63.15
7673,Miracle 2,invoker,7,4,16,473,691,639,2107983537,Radiant,RADIANT,63.15
7674,MoonMeander,nyx_assassin,5,5,11,130,363,435,2107983537,Radiant,RADIANT,63.15
7675,N0tail,gyrocopter,5,5,12,359,556,572,2107983537,Radiant,RADIANT,63.15
7676,ppd,ogre_magi,0,3,9,37,224,273,2107983537,Dire,RADIANT,-63.15
7677,Sumail,obsidian_destroyer,6,9,6,324,492,461,2107983537,Dire,RADIANT,-63.15
7678,Universe,batrider,3,7,7,120,290,320,2107983537,Dire,RADIANT,-63.15
7679,Fear,enigma,3,4,12,264,415,437,2107983537,Dire,RADIANT,-63.15
7680,Arteezy,lycan,7,4,5,469,624,613,2107983537,Dire,RADIANT,-63.15
7681,Goblak,lich,0,7,2,25,167,214,2107957556,Radiant,DIRE,-53.58
7682,RAMZES666,lycan,1,4,1,133,406,426,2107957556,Radiant,DIRE,-53.58
7683,Iceberg,invoker,2,7,2,87,349,335,2107957556,Radiant,DIRE,-53.58
7684,ALWAYSWANNAFLY,oracle,1,7,3,38,241,217,2107957556,Radiant,DIRE,-53.58
7685,AfterLife,furion,2,10,3,99,353,296,2107957556,Radiant,DIRE,-53.58
7686,le,wisp,4,2,16,8,346,362,2107957556,Dire,DIRE,53.58
7687,CapXiao2Lei,dark_seer,1,1,19,88,435,464,2107957556,Dire,DIRE,53.58
7688,Hao,gyrocopter,13,0,10,193,749,644,2107957556,Dire,DIRE,53.58
7689,Mu,tiny,17,2,8,131,772,734,2107957556,Dire,DIRE,53.58
7690,ChuaN,lion,0,2,10,35,322,357,2107957556,Dire,DIRE,53.58
7691,eLeVeN,batrider,1,6,12,134,286,311,2107923519,Radiant,DIRE,-47.42
7692,LaNm,enchantress,4,4,8,69,269,301,2107923519,Radiant,DIRE,-47.42
7693,FLFaN,lone_druid,3,5,11,214,463,417,2107923519,Radiant,DIRE,-47.42
7694,old chicken,invoker,7,10,6,204,451,360,2107923519,Radiant,DIRE,-47.42
7695,kaka,disruptor,1,7,12,46,250,369,2107923519,Radiant,DIRE,-47.42
7696,rOtK,nyx_assassin,2,7,7,52,271,258,2107923519,Dire,DIRE,47.42
7697,Maybe,obsidian_destroyer,9,2,11,217,581,595,2107923519,Dire,DIRE,47.42
7698,DDC,night_stalker,2,3,11,84,313,405,2107923519,Dire,DIRE,47.42
7699,Sylar,lycan,15,1,6,248,639,631,2107923519,Dire,DIRE,47.42
7700,MMY,lion,4,4,14,31,291,363,2107923519,Dire,DIRE,47.42
7701,Simbaaa,oracle,3,4,10,44,287,293,2107876927,Radiant,RADIANT,81.39
7702,Cr1t,earth_spirit,3,5,10,48,287,309,2107876927,Radiant,RADIANT,81.39
7703,Miracle 2,invoker,13,3,9,321,701,715,2107876927,Radiant,RADIANT,81.39
7704,MoonMeander,tidehunter,2,6,14,121,378,421,2107876927,Radiant,RADIANT,81.39
7705,N0tail,juggernaut,5,2,10,205,503,526,2107876927,Radiant,RADIANT,81.39
7706,ppd,winter_wyvern,3,6,6,79,271,272,2107876927,Dire,RADIANT,-81.39
7707,Sumail,batrider,6,6,8,175,383,386,2107876927,Dire,RADIANT,-81.39
7708,Universe,life_stealer,2,2,9,252,430,486,2107876927,Dire,RADIANT,-81.39
7709,Fear,kunkka,1,7,10,66,240,290,2107876927,Dire,RADIANT,-81.39
7710,Arteezy,obsidian_destroyer,7,6,3,236,428,406,2107876927,Dire,RADIANT,-81.39
7711,Jay,invoker,7,8,13,424,547,543,2107854977,Radiant,DIRE,-24.52
7712,ryOyr,abaddon,2,7,8,328,442,479,2107854977,Radiant,DIRE,-24.52
7713,JessieVash,witch_doctor,5,4,10,58,263,252,2107854977,Radiant,DIRE,-24.52
7714,Kuku,sven,7,9,9,556,601,541,2107854977,Radiant,DIRE,-24.52
7715,Julz,bounty_hunter,1,7,12,80,335,360,2107854977,Radiant,DIRE,-24.52
7716,swindlemelonzz,beastmaster,4,6,17,357,489,548,2107854977,Dire,DIRE,24.52
7717,Limmp,viper,8,5,12,250,448,482,2107854977,Dire,DIRE,24.52
7718,Chessie 2,juggernaut,10,5,9,502,636,549,2107854977,Dire,DIRE,24.52
7719,Zfreek,tusk,9,2,19,68,355,452,2107854977,Dire,DIRE,24.52
7720,Handsken,chen,4,5,15,193,357,330,2107854977,Dire,DIRE,24.52
7721,le,lina,1,4,6,133,296,274,2107839445,Radiant,DIRE,-64.57
7722,Hao,morphling,8,6,3,295,531,528,2107839445,Radiant,DIRE,-64.57
7723,CapXiao2Lei,faceless_void,3,3,2,174,336,359,2107839445,Radiant,DIRE,-64.57
7724,Mu,queenofpain,4,4,6,292,493,503,2107839445,Radiant,DIRE,-64.57
7725,ChuaN,rubick,0,9,5,96,247,228,2107839445,Radiant,DIRE,-64.57
7726,Goblak,chen,4,1,8,183,390,406,2107839445,Dire,DIRE,64.57
7727,RAMZES666,brewmaster,5,4,9,187,420,449,2107839445,Dire,DIRE,64.57
7728,Iceberg,obsidian_destroyer,12,3,11,404,676,698,2107839445,Dire,DIRE,64.57
7729,ALWAYSWANNAFLY,oracle,3,5,11,65,289,273,2107839445,Dire,DIRE,64.57
7730,AfterLife,enchantress,2,3,16,132,358,419,2107839445,Dire,DIRE,64.57
7731,Puppey,shadow_shaman,8,5,16,109,370,366,2107778368,Radiant,RADIANT,81.56
7732,MiSeRY,doom_bringer,2,5,18,111,384,407,2107778368,Radiant,RADIANT,81.56
7733,Eternal Envy,ember_spirit,5,2,14,380,642,769,2107778368,Radiant,RADIANT,81.56
7734,w33,invoker,17,3,12,263,676,734,2107778368,Radiant,RADIANT,81.56
7735,PieLieDie,bane,6,3,16,17,271,304,2107778368,Radiant,RADIANT,81.56
7736,rOtK,dark_seer,1,9,12,186,341,390,2107778368,Dire,RADIANT,-81.56
7737,Maybe,lina,7,9,7,242,450,464,2107778368,Dire,RADIANT,-81.56
7738,DDC,disruptor,1,6,14,48,203,230,2107778368,Dire,RADIANT,-81.56
7739,Sylar,morphling,5,6,4,356,545,586,2107778368,Dire,RADIANT,-81.56
7740,MMY,bounty_hunter,4,9,5,12,245,197,2107778368,Dire,RADIANT,-81.56
7741,swindlemelonzz,enchantress,3,1,9,125,458,513,2107751616,Radiant,RADIANT,82.42
7742,Limmp,tiny,13,1,8,199,681,577,2107751616,Radiant,RADIANT,82.42
7743,Chessie 2,broodmother,7,1,7,154,563,524,2107751616,Radiant,RADIANT,82.42
7744,Zfreek,vengefulspirit,1,3,12,11,269,247,2107751616,Radiant,RADIANT,82.42
7745,Handsken,wisp,4,3,12,25,343,367,2107751616,Radiant,RADIANT,82.42
7746,eLeVeN,faceless_void,1,6,3,85,263,289,2107751616,Dire,RADIANT,-82.42
7747,LaNm,lion,1,6,4,25,171,232,2107751616,Dire,RADIANT,-82.42
7748,Cty,morphling,3,4,1,227,478,494,2107751616,Dire,RADIANT,-82.42
7749,old chicken,death_prophet,1,6,3,158,315,294,2107751616,Dire,RADIANT,-82.42
7750,kaka,oracle,3,6,2,30,229,219,2107751616,Dire,RADIANT,-82.42
7751,ppd,chen,7,1,6,83,460,366,2107746062,Radiant,RADIANT,26.04
7752,Sumail,batrider,6,2,12,108,505,488,2107746062,Radiant,RADIANT,26.04
7753,Universe,life_stealer,6,2,10,85,506,471,2107746062,Radiant,RADIANT,26.04
7754,Fear,shadow_shaman,3,1,11,64,401,324,2107746062,Radiant,RADIANT,26.04
7755,Arteezy,lone_druid,4,1,10,102,533,429,2107746062,Radiant,RADIANT,26.04
7756,Goblak,lich,3,3,3,21,276,264,2107746062,Dire,RADIANT,-26.04
7757,RAMZES666,beastmaster,0,5,4,86,348,333,2107746062,Dire,RADIANT,-26.04
7758,Iceberg,tiny,4,5,3,105,485,441,2107746062,Dire,RADIANT,-26.04
7759,ALWAYSWANNAFLY,wisp,0,9,5,6,157,136,2107746062,Dire,RADIANT,-26.04
7760,AfterLife,doom_bringer,0,4,5,74,369,372,2107746062,Dire,RADIANT,-26.04
7761,fy,night_stalker,6,1,12,123,401,413,2107740985,Radiant,RADIANT,40.44
7762,Fenrir,vengefulspirit,2,2,13,32,270,318,2107740985,Radiant,RADIANT,40.44
7763,iceiceice,phoenix,3,3,9,140,427,452,2107740985,Radiant,RADIANT,40.44
7764,Super,death_prophet,8,1,15,247,574,596,2107740985,Radiant,RADIANT,40.44
7765,BurNIng,morphling,8,1,5,363,678,693,2107740985,Radiant,RADIANT,40.44
7766,Simbaaa,dazzle,2,6,2,58,241,204,2107740985,Dire,RADIANT,-40.44
7767,Cr1t,tusk,1,6,6,72,267,302,2107740985,Dire,RADIANT,-40.44
7768,Miracle 2,antimage,3,6,3,412,605,721,2107740985,Dire,RADIANT,-40.44
7769,MoonMeander,furion,0,4,4,274,537,445,2107740985,Dire,RADIANT,-40.44
7770,N0tail,elder_titan,1,5,4,111,293,225,2107740985,Dire,RADIANT,-40.44
7771,Puppey,tusk,0,10,9,132,253,279,2107662815,Radiant,DIRE,-22.7
7772,MiSeRY,furion,3,4,8,615,658,547,2107662815,Radiant,DIRE,-22.7
7773,Eternal Envy,slark,3,5,4,483,575,557,2107662815,Radiant,DIRE,-22.7
7774,w33,invoker,8,4,5,483,606,548,2107662815,Radiant,DIRE,-22.7
7775,PieLieDie,dazzle,1,6,3,111,235,208,2107662815,Radiant,DIRE,-22.7
7776,rOtK,tidehunter,2,5,14,205,383,465,2107662815,Dire,DIRE,22.7
7777,Maybe,zuus,10,4,15,425,573,548,2107662815,Dire,DIRE,22.7
7778,DDC,witch_doctor,2,2,13,118,290,352,2107662815,Dire,DIRE,22.7
7779,Sylar,terrorblade,11,0,12,866,951,554,2107662815,Dire,DIRE,22.7
7780,MMY,vengefulspirit,3,4,16,70,295,373,2107662815,Dire,DIRE,22.7
7781,eLeVeN,batrider,1,6,15,141,383,451,2107660182,Radiant,RADIANT,21.45
7782,LaNm,ancient_apparition,3,5,11,30,256,296,2107660182,Radiant,RADIANT,21.45
7783,Cty,antimage,10,1,5,453,841,883,2107660182,Radiant,RADIANT,21.45
7784,kaka,earth_spirit,3,4,11,39,284,312,2107660182,Radiant,RADIANT,21.45
7785,old chicken,death_prophet,8,5,5,216,507,513,2107660182,Radiant,RADIANT,21.45
7786,swindlemelonzz,bristleback,3,5,7,238,500,475,2107660182,Dire,RADIANT,-21.45
7787,Limmp,brewmaster,4,4,11,118,356,393,2107660182,Dire,RADIANT,-21.45
7788,Chessie 2,leshrac,7,6,9,209,446,406,2107660182,Dire,RADIANT,-21.45
7789,Zfreek,oracle,5,5,7,26,254,274,2107660182,Dire,RADIANT,-21.45
7790,Handsken,keeper_of_the_light,0,5,8,45,235,258,2107660182,Dire,RADIANT,-21.45
7791,Simbaaa,undying,0,7,10,56,228,275,2107644923,Radiant,DIRE,-56.57
7792,Cr1t,chen,2,4,6,132,279,198,2107644923,Radiant,DIRE,-56.57
7793,Miracle 2,invoker,4,3,2,323,577,529,2107644923,Radiant,DIRE,-56.57
7794,MoonMeander,puck,0,4,5,186,314,313,2107644923,Radiant,DIRE,-56.57
7795,N0tail,vengefulspirit,6,9,6,174,362,367,2107644923,Radiant,DIRE,-56.57
7796,fy,witch_doctor,1,3,9,74,312,295,2107644923,Dire,DIRE,56.57
7797,Fenrir,spirit_breaker,5,2,11,58,336,308,2107644923,Dire,DIRE,56.57
